article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0759814009,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759814010,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010018,Treatment,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759814011,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759814022,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759814035,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759814036,0759814,Sky HW jogger,272,Trousers,Garment Lower body,1010016,Solid,72,Blue,1,Dusty Light,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Joggers in sweatshirt fabric with a high elasticated drawstring waist, side pockets and elasticated hems. Soft brushed inside."
0759871001,0759871,Tilda tank,253,Vest top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
0759871002,0759871,Tilda tank,253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,3936,EQ Divided Basics,D,Divided,2,Divided,80,Divided Complements Other,1002,Jersey Basic,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
0759871003,0759871,Tilda tank,253,Vest top,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
0759871004,0759871,Tilda tank,253,Vest top,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
0759871034,0759871,Tilda tank,253,Vest top,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,3936,EQ Divided Basics,D,Divided,2,Divided,80,Divided Complements Other,1002,Jersey Basic,"Cropped, fitted top in cotton jersey with narrow shoulder straps."
0760084003,0760084,Victorville HW Pull-on TRS,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in cotton twill with a high, elasticated waist, side pockets, flap leg pockets and tapered legs with elastication at the hems."
0760084011,0760084,Victorville HW Pull-on TRS,272,Trousers,Garment Lower body,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in cotton twill with a high, elasticated waist, side pockets, flap leg pockets and tapered legs with elastication at the hems."
0760084013,0760084,Victorville HW Pull-on TRS,272,Trousers,Garment Lower body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1747,Trousers,D,Divided,2,Divided,53,Divided Collection,1009,Trousers,"Ankle-length trousers in cotton twill with a high, elasticated waist, side pockets, flap leg pockets and tapered legs with elastication at the hems."
0760143003,0760143,TULIP LS 2P,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Long-sleeved tops in soft organic cotton jersey.
0760295002,0760295,Nadja blouse,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,"Straight-cut blouse in a viscose crêpe weave with a collar, V-neck and yoke with a pleat at the back. Long sleeves with buttoned cuffs, and a rounded hem. Slightly longer at the back."
0760961003,0760961,Frasse blazer,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Fitted jacket in a sturdy, textured-weave wool blend with frayed edges. Notch lapels, welt front pockets and decorative buttons at the front and cuffs. No fasteners. Lined."
0761018017,0761018,1pk Smart,302,Socks,Socks & Tights,1010001,All over pattern,93,Dark Green,4,Dark,19,Green,5999,Socks Wall,F,Menswear,3,Menswear,26,Men Underwear,1021,Socks and Tights,"Socks in a soft, jacquard-knit cotton blend with elasticated tops. The cotton content of the socks is organic."
0761269001,0761269,ESSENTIAL YOKO ROLLER NECK,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,Long-sleeved polo-neck top in ribbed jersey made from a modal and cotton blend.
0761323002,0761323,Antelope ss,255,T-shirt,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Short top in jersey crêpe with a deep V-neck, sewn-in wrapover at the front and short sleeves. Wrapover at the back of the neck, cut-out section at the back and a seam at the hem with ties at the back."
0761406001,0761406,Emma Roll Neck TVP,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
0761406002,0761406,Emma Roll Neck,252,Sweater,Garment Upper body,1010010,Melange,22,Yellow,7,Medium,8,Yellow,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
0761406004,0761406,Emma Roll Neck TVP,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,2,Medium Dusty,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
0761406005,0761406,Emma Roll Neck TVP,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
0761406006,0761406,Emma Roll Neck TVP,252,Sweater,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a ribbed polo neck, dropped shoulders, long sleeves and ribbing at the cuffs and hem. Slightly longer at the back."
0762096004,0762096,Lina Linnen scarf.,80,Scarf,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in an airy linen weave with fringes on the short sides.
0762143001,0762143,Louise LS,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762143002,0762143,Louise LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762143003,0762143,Louise LS,254,Top,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762143004,0762143,Louise LS,254,Top,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762143009,0762143,Louise LS,254,Top,Garment Upper body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762143011,0762143,Louise LS,254,Top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Fitted top in soft cotton jersey with a round neck and long sleeves.
0762173005,0762173,Paul windbreaker,308,Hoodie,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5252,Jacket Casual,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Windbreaker in a nylon weave with a lined, drawstring hood and a zip down the front. Side pockets, an inner pocket and elasticated cuffs. Lined."
0762205001,0762205,Jafar,252,Sweater,Garment Upper body,1010010,Melange,08,Dark Grey,4,Dark,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Long jumper in a fine knit containing some wool with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem. Straight style in a relaxed fit."
0762205002,0762205,Jafar,252,Sweater,Garment Upper body,1010010,Melange,07,Grey,1,Dusty Light,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Long jumper in a fine knit containing some wool with a ribbed polo neck, long raglan sleeves and ribbing at the cuffs and hem. Straight style in a relaxed fit."
0762331001,0762331,Hat Bucket Reno cotton,503,Bucket hat,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Bucket hat in cotton twill. Lined. Width of brim approx. 5 cm.
0762600004,0762600,COZY DORRI TOP,252,Sweater,Garment Upper body,1010016,Solid,06,Light Grey,1,Dusty Light,12,Grey,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"T-shirt in soft jersey with a lightly brushed finish. Straight, relaxed fit with dropped shoulders."
0762600009,0762600,COZY DORRI TOP,252,Sweater,Garment Upper body,1010016,Solid,10,White,1,Dusty Light,9,White,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"T-shirt in soft jersey with a lightly brushed finish. Straight, relaxed fit with dropped shoulders."
0762600013,0762600,COZY DORRI TOP,252,Sweater,Garment Upper body,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"T-shirt in soft jersey with a lightly brushed finish. Straight, relaxed fit with dropped shoulders."
0762656002,0762656,Small basic scrunchie,512,Hair ties,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated satin scrunchie.
0762796013,0762796,Simpson(1),252,Sweater,Garment Upper body,1010026,Other structure,12,Light Beige,1,Dusty Light,11,Beige,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,Fitted jumper in a ribbed viscose blend with a turtle neck and long sleeves.
0762846001,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846006,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846008,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846026,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,83,Dark Turquoise,4,Dark,7,Turquoise,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846027,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846029,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762846031,0762846,Lucy blouse,259,Shirt,Garment Upper body,1010016,Solid,93,Dark Green,2,Medium Dusty,19,Green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in woven fabric with a collar, V-neck, buttons down the front, buttoned cuffs and a rounded hem."
0762856008,0762856,Mandy,259,Shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Long-sleeved blouse in a crêpe weave with a collar, buttons down the front, a yoke with a pleat at the back, buttoned cuffs and a rounded hem."
0763270002,0763270,Janet,252,Sweater,Garment Upper body,1010010,Melange,14,Dark Beige,2,Medium Dusty,13,Brown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper in a soft knit containing some wool with a round neck, long sleeves and ribbing around the neckline, cuffs and hem."
0763275001,0763275,RYAN REG VN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,V-neck T-shirt in soft cotton jersey.
0763275002,0763275,RYAN REG VN T-SHIRT,255,T-shirt,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,V-neck T-shirt in soft cotton jersey.
0763275020,0763275,RYAN V-NECK,255,T-shirt,Garment Upper body,1010016,Solid,71,Light Blue,3,Light,2,Blue,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,V-neck T-shirt in soft cotton jersey.
0763275024,0763275,RYAN V-NECK,255,T-shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5832,Light Basic Jersey,F,Menswear,3,Menswear,26,Men Underwear,1002,Jersey Basic,V-neck T-shirt in soft cotton jersey.
0763280005,0763280,Peg,252,Sweater,Garment Upper body,1010010,Melange,14,Dark Beige,2,Medium Dusty,13,Brown,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Shorter jumper in a soft, fine knit with a ribbed turtle neck, long dolman sleeves, and ribbing at the cuffs and hem."
0763284006,0763284,Vov trousers,272,Trousers,Garment Lower body,1010016,Solid,09,Black,4,Dark,5,Black,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Wide trousers in a soft weave with a high waist, detachable tie belt, concealed zip fly with a hook-and-eye fastening and side pockets."
0763469001,0763469,Dores long hoodie,252,Sweater,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Oversized top in soft sweatshirt fabric made from a cotton blend with a lined, drawstring hood. Low dropped shoulders, concealed pockets in the side seams and ribbing at the cuffs and hem. Soft brushed inside."
0763469002,0763469,Dores long hoodie,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Oversized top in soft sweatshirt fabric made from a cotton blend with a lined, drawstring hood. Low dropped shoulders, concealed pockets in the side seams and ribbing at the cuffs and hem. Soft brushed inside."
0763529002,0763529,Flirty Shell necklace,77,Necklace,Accessories,1010016,Solid,10,White,3,Light,9,White,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Thin metal chain necklace with a shell-shaped pendant. Adjustable length 43-51 cm.
